GG,RGD1,T1x
10396,[],7799
10397,[],7800
10398,[],7801
10399,[],7802
10400,[],7803
10401,[],7804
10402,[],7805
10403,[],9900
10404,[],7806
10405,[],
10406,[],7807
10407,[],
10408,[],7808
10409,[],7809
10410,[],7810
10411,[],7811
10412,[],9901
10413,[],7812
10414,[],7813
10415,[],7814
10416,[],7815
10417,[],7816
10418,[],7817
10419,[],7818
10420,[],7819
10421,[],7820
10422,[],
10423,[],
10424,[],9902
10425,[],7821
10426,[],7822
10427,['MR_68744_1'],7823
10428,[],7824
10429,[],9903
10430,[],
10431,[],7825
10432,[],9904
10433,[],7826
10434,[],7827
10435,[],7828
10436,[],7829
10437,[],7830
10438,[],9905
10439,[],7831
10440,[],7832
10441,[],
10442,[],7833
10443,[],
10444,[],7834
10445,[],7835
10446,[],9906
10447,[],7836
10448,[],7837
10449,[],7838
10450,[],7839
10451,[],9907
10452,[],7840
10453,[],7841
10454,[],7842
10455,[],7843
10456,[],7844
10457,[],
10458,[],7845
10459,[],7846
10460,[],7847
10461,[],7848
10462,[],7849
10463,[],7850
10464,[],7851
10465,[],7852
10466,[],
10467,['MR_196808_0'],
10468,[],7853
10469,[],7854
10470,[],9908
10471,[],7855
10472,[],7856
10473,[],7857
10474,[],7858
10475,[],7859
10476,[],
10477,[],7860
10478,[],9909
10479,[],7861
10480,[],7862
10481,[],7863
10482,[],7864
10483,[],
10484,[],7865
10485,[],7866
10486,"['MR_572588_1', 'MR_572589_1']",7867
10487,[],7868
10488,[],7869
10489,[],
10490,[],7870
10491,[],7871
10492,[],9910
10493,[],
10494,[],7872
10495,[],7873
10496,[],7874
10497,[],9911
10498,[],7875
10499,[],7876
10500,[],7877
10501,[],7878
10502,[],9912
10503,[],7879
10504,[],7880
10505,[],7881
10506,"['MR_90386_2', 'MR_90387_0', 'MR_99806_1', 'MR_90387_1']",7882
10507,[],7883
10508,[],
10509,[],7884
10510,[],
10511,[],
10512,[],7885
10513,[],7886
10514,[],
10515,[],
10516,[],7887
10517,[],7888
10518,[],7889
10519,[],7890
10520,[],7891
10521,[],9913
10522,[],7892
10523,[],7893
10524,[],7894
10525,[],9914
10526,[],9915
10527,[],7895
10528,[],7896
10529,[],
10530,[],7897
10531,[],7898
10532,[],7899
10533,[],7900
10534,[],7901
10535,[],7902
10536,[],
10537,[],7903
10538,[],7904
10539,[],7905
10540,[],9916
10541,[],7906
10542,[],7907
10543,[],7908
10544,[],7909
10545,[],7910
10546,[],7911
10547,[],7912
10548,[],7913
10549,[],9917
10550,[],7914
10551,[],7915
10552,[],7916
10553,[],7917
10554,[],7918
10555,[],9918
10556,[],9919
10557,[],7919
10558,[],
10559,[],7920
10560,[],7921
10561,[],9920
10562,[],9921
10563,[],7922
10564,[],
10565,[],7923
10566,[],7924
10567,[],9922
10568,[],7925
10569,[],7926
10570,[],7927
10571,[],7928
10572,[],7929
10573,[],7930
10574,[],
10575,[],7931
10576,[],9923
10577,[],
10578,[],
10579,[],
10580,[],9924
10581,[],
10582,[],7932
10583,[],7933
10584,[],7934
10585,[],7935
10586,[],7936
10587,[],7937
10588,[],7938
10589,[],7939
10590,[],7940
10591,[],7941
10592,[],7942
10593,[],9925
10594,[],7943
10595,[],7944
10596,[],7945
10597,[],7946
10598,[],7947
10599,[],7948
10600,[],7949
10601,[],7950
10602,[],
10603,[],7951
10604,[],7952
10605,[],7953
10606,[],7954
10607,[],
10608,[],7955
10609,[],7956
10610,[],7957
10611,[],7958
10612,[],7959
10613,[],7960
10614,[],7961
10615,[],7962
10616,[],7963
10617,[],7964
10618,[],7965
10619,[],7966
10620,[],7967
10621,[],7968
10622,[],7969
10623,[],7970
10624,[],7971
10625,[],7972
10626,[],7973
10627,[],9926
10628,[],7974
10629,[],7975
10630,[],7976
10631,[],7977
10632,[],7978
10633,[],7979
10634,[],
10635,[],7980
10636,['MR_48513_0'],7981
10637,[],9927
10638,[],7982
10639,[],7983
10640,[],7984
10641,[],7985
10642,[],7986
10643,[],
10644,[],7987
10645,[],7988
10646,[],9928
10647,[],7989
10648,[],7990
10649,[],7991
10650,[],7992
10651,[],
10652,[],7993
10653,[],7994
10654,[],7995
10655,[],7996
10656,[],7997
10657,[],
10658,[],7998
10659,[],7999
10660,[],8000
10661,[],8001
10662,[],
10663,[],8002
10664,[],9929
10665,[],8003
10666,[],8004
10667,[],8005
10668,[],9930
10669,[],8006
10670,[],8007
10671,[],
10672,[],8008
10673,[],8009
10674,[],
10675,[],8010
10676,[],
10677,[],8011
10678,[],8012
10679,[],8013
10680,[],9931
10681,[],8014
10682,[],8015
10683,[],8016
10684,[],8017
10685,[],
10686,[],8018
10687,[],8019
10688,[],
10689,[],8020
10690,[],9932
10691,[],8021
10692,[],8022
10693,[],8023
10694,[],8024
10695,[],8025
10696,[],8026
10697,[],8027
10698,[],8028
10699,[],8029
10700,[],
10701,[],8030
10702,[],
10703,[],8031
10704,[],8032
10705,"['MR_285720_0', 'MR_285720_2']",
10706,[],8033
10707,[],8034
10708,[],8035
10709,[],8036
10710,[],8037
10711,[],8038
10712,[],
10713,[],8039
10714,[],8040
10715,[],8041
10716,[],8042
10717,[],8043
10718,[],8044
10719,[],8045
10720,[],8046
10721,[],8047
10722,[],8048
10723,[],
10724,[],8049
10725,[],
10726,[],8050
10727,[],
10728,[],8051
10729,[],9933
10730,[],8052
10731,[],8053
10732,[],8054
10733,[],8055
10734,[],8056
10735,[],
10736,[],8057
10737,[],
10738,[],8058
10739,[],8059
10740,[],8060
10741,[],8061
10742,[],
10743,[],8062
10744,[],8063
10745,[],8064
10746,[],8065
10747,[],8066
10748,[],
10749,[],8067
10750,[],8068
10751,[],8069
10752,[],
10753,[],
10754,[],8070
10755,[],8071
10756,[],8072
10757,[],8073
10758,[],8074
10759,[],8075
10760,[],8076
10761,[],9934
10762,[],8077
10763,[],8078
10764,[],8079
10765,[],8080
10766,[],8081
10767,[],8082
10768,[],
10769,[],9935
10770,[],8083
10771,[],
10772,[],8084
10773,[],
10774,[],8085
10775,[],
10776,[],
10777,[],8086
10778,[],8087
10779,[],8088
10780,[],8089
10781,[],9936
10782,[],8090
10783,[],8091
10784,[],9937
10785,[],8092
10786,[],9938
10787,[],
10788,[],8093
10789,[],8094
10790,[],8095
10791,[],8096
10792,[],8097
10793,[],
10794,[],
10795,[],8098
10796,[],8099
10797,[],8100
10798,[],
10799,[],8101
10800,[],
10801,[],9939
10802,[],8102
10803,[],9940
10804,[],8103
10805,[],8104
10806,[],9941
10807,[],9942
10808,[],8105
10809,[],8106
10810,[],
10811,[],8107
10812,[],8108
10813,[],8109
10814,[],8110
10815,[],8111
10816,[],
10817,[],8112
10818,[],8113
10819,[],8114
10820,[],8115
10821,[],8116
10822,[],
10823,[],8117
10824,[],
10825,[],8118
10826,[],9943
10827,[],8119
10828,[],8120
10829,[],8121
10830,[],8122
10831,[],8123
10832,[],8124
10833,[],
10834,[],9944
10835,[],8125
10836,[],8126
10837,[],8127
10838,[],8128
10839,[],8129
10840,[],8130
10841,[],8131
10842,[],8132
10843,[],
10844,[],8133
10845,[],8134
10846,[],8135
10847,[],8136
10848,[],8137
10849,[],9945
10850,[],8138
10851,[],8139
10852,[],9946
10853,[],8140
10854,[],8141
10855,[],8142
10856,[],
10857,[],8143
10858,[],8144
10859,[],
10860,[],
10861,[],8145
10862,[],
10863,[],8146
10864,[],9947
10865,[],8147
10866,[],8148
10867,[],8149
10868,[],9948
10869,[],8150
10870,[],8151
10871,[],9949
10872,[],8152
10873,[],
10874,[],
10875,[],8153
10876,[],8154
10877,[],
10878,[],8155
10879,[],
10880,[],8156
10881,[],8157
10882,[],8158
10883,[],
10884,[],8159
10885,[],8160
10886,[],
10887,[],9950
10888,[],8161
10889,[],8162
10890,[],8163
10891,[],8164
10892,[],8165
10893,[],8166
10894,[],9951
10895,[],8167
10896,[],8168
10897,[],8169
10898,[],8170
10899,[],8171
10900,[],8172
10901,[],8173
10902,[],8174
10903,[],8175
10904,[],9952
10905,[],8176
10906,[],
10907,[],8177
10908,[],9953
10909,[],8178
10910,[],8179
10911,[],8180
10912,[],8181
10913,[],8182
10914,[],
10915,[],8183
10916,[],8184
10917,[],8185
10918,[],8186
10919,[],8187
10920,[],9954
10921,[],9955
10922,[],8188
10923,[],8189
10924,[],8190
10925,[],8191
10926,[],8192
10927,[],9956
10928,[],8193
10929,[],8194
10930,[],8195
10931,[],8196
10932,[],8197
10933,[],8198
10934,[],8199
10935,[],8200
10936,[],8201
10937,[],8202
10938,[],8203
10939,[],8204
10940,[],8205
10941,[],
10942,[],8206
10943,[],8207
10944,[],8208
10945,[],8209
10946,[],8210
10947,[],8211
10948,[],8212
10949,"['MR_284512_0', 'MR_81238_2', 'MR_81238_0']",8213
10950,[],8214
10951,[],8215
10952,[],8216
10953,[],8217
10954,[],8218
10955,[],8219
10956,[],8220
10957,[],
10958,[],8221
10959,[],8222
10960,[],9957
10961,[],8223
10962,[],8224
10963,[],8225
10964,[],8226
10965,[],8227
10966,[],8228
10967,[],8229
10968,[],8230
10969,[],8231
10970,[],8232
10971,[],8233
10972,[],8234
10973,[],8235
10974,[],8236
10975,[],8237
10976,[],8238
10977,[],8239
10978,[],8240
10979,[],8241
10980,[],8242
10981,[],8243
10982,[],
10983,[],8244
10984,[],9958
10985,[],8245
10986,[],8246
10987,[],8247
10988,[],8248
10989,[],8249
10990,[],
10991,[],8250
10992,[],8251
10993,[],8252
10994,[],8253
10995,[],8254
10996,[],8255
10997,[],8256
10998,[],8257
10999,[],8258
11000,[],
11001,[],8259
11002,[],
11003,[],8260
11004,[],8261
11005,[],8262
11006,[],8263
11007,[],8264
11008,[],8265
11009,[],8266
11010,[],8267
11011,[],8268
11012,[],8269
11013,[],
11014,[],8270
11015,[],8271
11016,[],8272
11017,[],8273
11018,[],8274
11019,[],8275
11020,[],8276
11021,[],8277
11022,[],8278
11023,[],8279
11024,[],8280
11025,[],8281
11026,[],
11027,[],8282
11028,[],8283
11029,[],8284
11030,[],8285
11031,[],9959
11032,[],8286
11033,[],8287
11034,[],
11035,[],9960
11036,[],9961
11037,[],
11038,[],
11039,[],8288
11040,[],8289
11041,[],9962
11042,[],8290
11043,[],8291
11044,[],8292
11045,[],8293
11046,[],8294
11047,[],
11048,[],8295
11049,[],
11050,[],9963
11051,[],8296
11052,[],
11053,[],8297
11054,['MR_93182_0'],8298
11055,[],8299
11056,[],
11057,[],9964
11058,[],8300
11059,[],9965
11060,[],
11061,[],8301
11062,[],8302
11063,[],8303
11064,[],9966
11065,[],
11066,[],8304
11067,[],8305
11068,[],8306
11069,[],8307
11070,[],8308
11071,[],8309
11072,[],8310
11073,[],9967
11074,[],
11075,[],8311
11076,[],8312
11077,[],8313
11078,[],8314
11079,[],8315
11080,[],9968
11081,[],8316
11082,[],8317
11083,[],8318
11084,[],8319
11085,[],
11086,[],8320
11087,[],8321
11088,[],8322
11089,[],
11090,[],
11091,[],8323
11092,[],9969
11093,[],8324
11094,[],9970
11095,[],8325
11096,[],8326
11097,[],8327
11098,[],8328
11099,[],9971
11100,[],8329
11101,[],9972
11102,[],8330
11103,[],
11104,[],8331
11105,[],8332
11106,[],8333
11107,[],8334
11108,[],8335
11109,[],8336
11110,[],8337
11111,[],8338
11112,[],8339
11113,[],8340
11114,[],8341
11115,[],8342
11116,[],8343
11117,[],8344
11118,[],8345
11119,[],8346
11120,[],8347
11121,[],8348
11122,[],8349
11123,[],8350
11124,[],9973
11125,[],9974
11126,[],8351
11127,[],8352
11128,[],8353
11129,[],8354
11130,[],8355
11131,[],8356
11132,[],
11133,[],8357
11134,[],
11135,[],8358
11136,[],9975
11137,[],9976
11138,[],8359
11139,[],
11140,[],
11141,[],8360
11142,[],9977
11143,[],9978
11144,[],9979
11145,[],8361
11146,[],8362
11147,[],9980
11148,[],8363
11149,[],8364
11150,[],8365
11151,[],8366
11152,[],8367
11153,[],8368
11154,[],8369
11155,[],8370
11156,[],8371
11157,[],8372
11158,[],8373
11159,[],8374
11160,[],8375
11161,[],8376
11162,[],9981
11163,[],8377
11164,[],8378
11165,[],8379
11166,[],8380
11167,[],9982
11168,[],9983
11169,[],9984
11170,[],8381
11171,[],8382
11172,[],8383
11173,[],8384
11174,[],8385
11175,[],8386
11176,[],8387
11177,[],
11178,[],8388
11179,[],8389
11180,[],
11181,[],8390
11182,[],8391
11183,[],8392
11184,[],8393
11185,[],8394
11186,[],8395
11187,[],8396
11188,[],8397
11189,[],8398
11190,[],
11191,['MR_64669_0'],8399
11192,[],8400
11193,[],8401
11194,[],8402
11195,[],8403
11196,[],8404
11197,[],8405
11198,[],8406
11199,[],9985
11200,[],8407
11201,[],8408
11202,[],8409
11203,[],8410
11204,[],8411
11205,[],8412
11206,[],8413
11207,[],8414
11208,[],9986
11209,[],8415
11210,[],8416
11211,[],8417
11212,[],8418
11213,[],8419
11214,[],8420
11215,[],8421
11216,[],8422
11217,[],9987
11218,[],8423
11219,[],
11220,[],8424
11221,[],
11222,[],8425
11223,[],
11224,[],
11225,[],
11226,[],8426
11227,[],9988
11228,[],8427
11229,[],8428
11230,[],
11231,[],8429
11232,[],8430
11233,[],8431
11234,[],8432
11235,[],8433
11236,[],8434
11237,[],8435
11238,[],
11239,[],8436
11240,[],
11241,[],
11242,[],8437
11243,[],9989
11244,[],8438
11245,[],
11246,[],8439
11247,[],8440
11248,[],8441
11249,[],8442
11250,[],8443
11251,[],8444
11252,[],8445
11253,[],8446
11254,[],8447
11255,[],8448
11256,[],8449
11257,[],9990
11258,[],8450
11259,[],8451
11260,[],8452
11261,[],
11262,[],8453
11263,"['MR_75955_2', 'MR_75955_0']",9991
11264,"['MR_75959_0', 'MR_75941_0']",8454
11265,[],9992
11266,[],8455
11267,[],8456
11268,[],8457
11269,[],8458
11270,[],8459
11271,[],8460
11272,[],
11273,[],
11274,[],8461
11275,[],8462
11276,[],8463
11277,[],8464
11278,[],9993
11279,[],8465
11280,[],8466
11281,[],8467
11282,[],8468
11283,[],8469
11284,[],8470
11285,[],
11286,[],8471
11287,[],
11288,[],8472
11289,[],
11290,[],8473
11291,[],9994
11292,[],
11293,[],8474
11294,[],8475
11295,[],8476
11296,[],8477
11297,[],8478
11298,[],
11299,[],8479
11300,[],8480
11301,[],
11302,[],8481
11303,[],8482
11304,[],8483
11305,[],8484
11306,[],8485
11307,[],8486
11308,[],8487
11309,[],8488
11310,[],8489
11311,[],
11312,[],8490
11313,[],8491
11314,[],
11315,[],
11316,[],8492
11317,[],8493
11318,[],9995
11319,[],8494
11320,[],8495
11321,[],9996
11322,[],8496
11323,[],8497
11324,[],8498
11325,[],8499
11326,[],
11327,[],8500
11328,[],8501
11329,[],9997
11330,[],9998
11331,[],8502
11332,[],9999
11333,[],8503
11334,[],8504
11335,[],
11336,[],8505
11337,[],8506
11338,[],8507
11339,[],
11340,[],8508
11341,[],8509
11342,[],8510
11343,[],8511
11344,[],8512
11345,[],8513
11346,[],8514
11347,[],10000
11348,[],
11349,[],8515
11350,[],8516
11351,[],8517
11352,[],8518
11353,[],8519
11354,[],8520
11355,[],
11356,[],8521
11357,[],8522
11358,[],
11359,[],
11360,[],8523
11361,[],8524
11362,[],8525
11363,[],8526
11364,[],10001
11365,[],8527
11366,[],8528
11367,[],8529
11368,[],
11369,[],8530
11370,[],8531
11371,[],
11372,[],10002
11373,[],8532
11374,[],8533
11375,[],8534
11376,[],8535
11377,[],
11378,[],8536
11379,[],10003
11380,[],8537
11381,[],8538
11382,[],8539
11383,[],8540
11384,[],8541
11385,[],8542
11386,[],8543
11387,[],8544
11388,[],8545
11389,[],10004
11390,[],8546
11391,[],
11392,[],8547
11393,[],
11394,[],
11395,[],8548
11396,[],10005
11397,[],8549
11398,[],8550
11399,[],8551
11400,[],10006
11401,[],8552
11402,[],8553
11403,[],8554
11404,[],8555
11405,[],8556
11406,[],8557
11407,[],8558
11408,[],8559
11409,[],10007
11410,[],8560
11411,[],
11412,[],8561
11413,[],8562
11414,[],10008
11415,[],
11416,[],8563
11417,[],8564
11418,[],8565
11419,[],8566
11420,[],10009
11421,[],8567
11422,[],8568
11423,[],8569
11424,[],
11425,[],8570
11426,[],8571
11427,[],8572
11428,[],
11429,[],8573
11430,[],8574
11431,[],
11432,[],8575
11433,[],8576
11434,[],
11435,[],8577
11436,[],8578
11437,[],8579
11438,[],
11439,[],8580
11440,[],8581
11441,[],10010
11442,[],8582
11443,[],8583
11444,[],
11445,[],10011
11446,[],8584
11447,[],8585
11448,[],8586
11449,[],10012
11450,[],8587
11451,[],8588
11452,['MR_449797_0'],8589
11453,[],
11454,[],8590
11455,[],8591
11456,[],8592
11457,[],8593
11458,[],8594
11459,[],
11460,[],8595
11461,[],8596
11462,[],8597
11463,[],8598
11464,[],8599
11465,[],8600
11466,[],
11467,[],8601
11468,[],8602
11469,[],
11470,[],8603
11471,[],
11472,[],8604
11473,"['MR_479118_0', 'MR_40391_1', 'MR_479119_1']",8605
11474,[],8606
11475,[],8607
11476,[],
11477,[],8608
11478,[],8609
11479,[],10013
11480,"['MR_118316_1', 'MR_40394_1']",
11481,[],
11482,[],8610
11483,[],
11484,[],
11485,[],
11486,[],
11487,[],8611
11488,['MR_36117_1'],
11489,[],8612
11490,[],8613
11491,[],10014
11492,[],8614
11493,[],8615
11494,[],10015
11495,[],
11496,[],10016
11497,[],8616
11498,[],8617
11499,[],8618
11500,[],
11501,[],
11502,[],8619
11503,[],8620
11504,[],8621
11505,[],
11506,[],8622
11507,[],8623
11508,[],8624
11509,[],8625
11510,[],8626
11511,[],8627
11512,[],
11513,[],10017
11514,[],
11515,[],8628
11516,[],10018
11517,[],
11518,[],
11519,[],8629
11520,[],8630
11521,[],8631
11522,[],8632
11523,[],
11524,[],8633
11525,[],8634
11526,[],10019
11527,[],8635
11528,[],8636
11529,[],10020
11530,[],
11531,[],
11532,[],8637
11533,[],8638
11534,[],8639
11535,[],8640
11536,[],8641
11537,[],8642
11538,[],8643
11539,[],10021
11540,[],10022
11541,[],8644
11542,[],8645
11543,[],8646
11544,[],8647
11545,[],8648
11546,[],8649
11547,[],8650
11548,[],8651
11549,[],
11550,[],8652
11551,[],
11552,[],10023
11553,[],8653
11554,[],8654
11555,[],8655
11556,[],
11557,[],8656
11558,[],8657
11559,[],8658
11560,[],8659
11561,[],
11562,[],8660
11563,[],10024
11564,[],8661
11565,[],8662
11566,[],8663
11567,[],
11568,[],8664
11569,[],
11570,[],
11571,[],8665
11572,[],
11573,[],
11574,[],
11575,[],8666
11576,[],
11577,[],8667
11578,['MR_49725_2'],8668
11579,[],8669
11580,[],8670
11581,[],8671
11582,[],8672
11583,[],8673
11584,[],8674
11585,[],8675
11586,[],8676
11587,[],
11588,[],8677
11589,[],
11590,[],8678
11591,[],8679
11592,[],
11593,[],8680
11594,[],8681
11595,[],10025
11596,[],
11597,[],8682
11598,[],
11599,[],8683
11600,[],8684
11601,[],10026
11602,[],8685
11603,[],8686
11604,[],8687
11605,[],
11606,[],8688
11607,[],8689
11608,[],8690
11609,[],8691
11610,[],8692
11611,[],8693
11612,[],8694
11613,[],8695
11614,[],8696
11615,[],8697
11616,[],8698
11617,[],8699
11618,[],
11619,[],8700
11620,[],
11621,[],10027
11622,[],10028
11623,[],8701
11624,[],10029
11625,[],8702
11626,[],8703
11627,[],8704
11628,[],8705
11629,[],8706
11630,[],8707
11631,[],8708
11632,[],8709
11633,[],8710
11634,[],8711
11635,[],8712
11636,[],8713
11637,[],8714
11638,[],10030
11639,[],10031
11640,[],10032
11641,[],10033
11642,[],8715
11643,[],8716
11644,[],8717
11645,[],8718
11646,[],8719
11647,[],
11648,[],
11649,[],
11650,[],8720
11651,[],10034
11652,[],10035
11653,[],8721
11654,[],8722
11655,[],
11656,[],8723
11657,[],8724
11658,[],8725
11659,[],8726
11660,[],8727
11661,[],8728
11662,[],8729
11663,[],8730
11664,[],8731
11665,[],8732
11666,[],8733
11667,[],8734
11668,[],8735
11669,[],10036
11670,[],8736
11671,[],8737
11672,[],8738
11673,[],8739
11674,[],8740
11675,[],
11676,[],8741
11677,[],8742
11678,[],
11679,[],8743
11680,[],
11681,[],8744
11682,[],8745
11683,[],8746
11684,[],8747
11685,[],8748
11686,[],10037
11687,[],8749
11688,[],10038
11689,[],8750
11690,[],8751
11691,[],8752
11692,[],8753
11693,[],8754
11694,[],8755
11695,[],8756
11696,[],8757
11697,[],8758
11698,[],8759
11699,[],
11700,[],8760
11701,[],8761
11702,[],
11703,[],8762
11704,[],8763
11705,[],
11706,[],8764
11707,[],10039
11708,[],10040
11709,[],8765
11710,[],8766
11711,[],8767
11712,[],
11713,[],8768
11714,"['MR_251120_0', 'MR_223938_0']",8769
11715,[],8770
11716,[],8771
11717,[],
11718,[],
11719,[],8772
11720,[],8773
11721,[],8774
11722,[],8775
11723,[],
11724,[],8776
11725,[],8777
11726,[],10041
11727,[],8778
11728,[],8779
11729,[],8780
11730,[],8781
11731,[],8782
11732,[],8783
11733,[],10042
11734,[],8784
11735,[],10043
11736,[],8785
11737,[],8786
11738,[],8787
11739,[],8788
11740,[],8789
11741,[],8790
11742,[],10044
11743,[],8791
11744,[],8792
11745,[],8793
11746,[],8794
11747,[],8795
11748,[],8796
11749,[],10045
11750,[],8797
11751,[],8798
11752,[],
11753,[],8799
11754,[],10046
11755,[],8800
11756,[],
11757,[],10047
11758,[],8801
11759,[],8802
11760,[],10048
11761,[],8803
11762,[],10049
11763,[],8804
11764,[],8805
11765,[],8806
11766,[],
11767,[],8807
11768,[],
11769,[],8808
11770,[],8809
11771,[],8810
11772,[],8811
11773,[],8812
11774,[],8813
11775,[],10050
11776,[],8814
11777,[],8815
11778,[],8816
11779,[],8817
11780,[],
11781,[],8818
11782,[],
11783,[],8819
11784,[],
11785,[],
11786,[],
11787,[],
11788,[],
11789,[],
11790,[],8820
11791,[],
11792,[],
11793,[],10051
11794,"['MR_151116_1', 'MR_371144_1']",10052
11795,[],
11796,[],8821
11797,[],8822
11798,[],8823
11799,[],8824
11800,[],8825
11801,[],8826
11802,[],10053
11803,[],8827
11804,[],8828
11805,[],10054
11806,[],8829
11807,[],8830
11808,[],8831
11809,[],8832
11810,[],8833
11811,[],8834
11812,[],8835
11813,[],8836
11814,[],8837
11815,[],8838
11816,[],
11817,[],
11818,[],8839
11819,[],8840
11820,[],8841
11821,[],8842
11822,[],8843
11823,[],8844
11824,[],
11825,[],8845
11826,[],8846
11827,[],
11828,[],
11829,[],
11830,[],
11831,[],8847
11832,[],8848
11833,[],10055
11834,[],
11835,[],8849
11836,[],8850
11837,[],10056
11838,[],8851
11839,[],10057
11840,[],10058
11841,[],
11842,[],8852
11843,[],8853
11844,[],
11845,[],
11846,[],8854
11847,[],10059
11848,[],8855
11849,[],10060
11850,[],8856
11851,[],8857
11852,[],10061
11853,[],
11854,[],8858
11855,[],
11856,[],
11857,[],8859
11858,[],8860
11859,[],10062
11860,[],8861
11861,[],8862
11862,[],
11863,[],8863
11864,[],
11865,[],8864
11866,[],8865
11867,[],8866
11868,[],8867
11869,[],10063
11870,[],10064
11871,[],
11872,[],
11873,[],8868
11874,[],8869
11875,[],8870
11876,[],8871
11877,[],8872
11878,[],8873
11879,[],8874
11880,[],8875
11881,[],8876
11882,[],8877
11883,[],8878
11884,[],8879
11885,[],8880
11886,[],
11887,[],8881
11888,[],8882
11889,[],8883
11890,[],
11891,[],8884
11892,[],8885
11893,[],
11894,[],8886
11895,[],10065
11896,[],8887
11897,[],8888
11898,[],8889
11899,[],8890
11900,[],8891
11901,[],8892
11902,[],8893
11903,[],8894
11904,[],8895
11905,[],8896
11906,[],8897
11907,[],10066
11908,[],8898
11909,[],8899
11910,[],8900
11911,[],8901
11912,[],10067
11913,[],8902
11914,[],8903
11915,[],10068
11916,[],8904
11917,[],10069
11918,[],8905
11919,[],8906
11920,[],8907
11921,[],8908
11922,[],10070
11923,[],8909
11924,[],8910
11925,[],8911
11926,[],8912
11927,[],8913
11928,[],8914
11929,[],8915
11930,[],
11931,[],
11932,[],8916
11933,[],8917
11934,[],8918
11935,[],8919
11936,[],8920
11937,[],8921
11938,[],8922
11939,[],8923
11940,[],8924
11941,[],8925
11942,[],
11943,[],8926
11944,[],8927
11945,[],8928
11946,[],8929
11947,[],8930
11948,[],
11949,[],8931
11950,[],10071
11951,[],8932
11952,[],
11953,[],
11954,[],8933
11955,[],8934
11956,[],8935
11957,[],8936
11958,['MR_137961_0'],
11959,[],10072
11960,[],8937
